           |       |        |        |        |        |        |        |     |        |   flow |    amt |    pct |    amt |   ETOH |
           |       |  T amb | T boil | T sthd | T cool | T cool | T boil | jar |        |   rate |   coll |    alc | 100abv |    rem |
      Time |   PWM |    (C) |    (C) |    (C) | in (C) | out(C) | tgt(C) |   # |  PHASE | ml/min |   (ml) |    out |   (ml) |   (ml) |
--------------------------------------------------------------------------------------------------------------------------------------
  07:34:33 |    99 | 29.875 | 26.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    544 |     80 |      3 |   8564 |
  07:34:43 |    99 | 29.937 | 26.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    549 |     80 |      4 |   8560 |
  07:34:53 |    99 | 30.062 | 26.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    554 |     80 |      3 |   8556 |
  07:35:03 |    99 | 30.062 | 26.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    559 |     80 |      4 |   8552 |
  07:35:13 |    99 | 30.250 | 26.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    564 |     80 |      3 |   8548 |
  07:35:23 |    99 | 30.312 | 26.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    569 |     80 |      3 |   8544 |
  07:35:33 |    99 | 30.312 | 26.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    574 |     80 |      3 |   8540 |
  07:35:43 |    99 | 30.312 | 27.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    579 |     80 |      4 |   8536 |
  07:35:53 |    99 | 30.437 | 27.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    584 |     80 |      4 |   8532 |
  07:36:03 |    99 | 30.437 | 27.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    589 |     80 |      3 |   8528 |
  07:36:13 |    99 | 30.437 | 27.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    594 |     80 |      3 |   8524 |
  07:36:23 |    99 | 30.562 | 27.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    599 |     80 |      4 |   8520 |
  07:36:33 |    99 | 30.687 | 27.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    604 |     80 |      3 |   8516 |
  07:36:43 |    99 | 30.812 | 27.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    609 |     80 |      3 |   8512 |
  07:36:53 |    99 | 30.875 | 27.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    614 |     80 |      4 |   8508 |
  07:37:03 |    99 | 30.937 | 27.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    619 |     80 |      3 |   8504 |
  07:37:13 |    99 | 31.062 | 27.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    624 |     80 |      4 |   8500 |
  07:37:23 |    99 | 31.250 | 27.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    629 |     80 |      3 |   8496 |
  07:37:33 |    99 | 31.250 | 27.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    634 |     80 |      3 |   8492 |
  07:37:43 |    99 | 31.312 | 27.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    639 |     80 |      4 |   8488 |
  07:37:53 |    99 | 31.375 | 27.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    644 |     80 |      4 |   8484 |
  07:38:03 |    99 | 31.500 | 27.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    649 |     80 |      3 |   8480 |
  07:38:13 |    99 | 31.562 | 28.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    654 |     80 |      4 |   8476 |
  07:38:23 |    99 | 31.625 | 28.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    659 |     80 |      3 |   8472 |
  07:38:33 |    99 | 31.750 | 28.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    664 |     80 |      3 |   8468 |
  07:38:43 |    99 | 31.875 | 28.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    669 |     80 |      4 |   8464 |
