time     | tare Tscale (C) | Tscale (C)  | 56 wt unadj  | 2425 wt unadj | 56 wt adj  | 2425 wt adj   |
14538.999 |28.093 |31.75 |-5.496 |3.537 |0.793 |0.392 |
14554.485 |28.093 |31.75 |-5.54 |3.388 |0.749 |0.243 |
14569.839 |28.093 |31.75 |-5.587 |3.551 |0.702 |0.407 |
14585.102 |28.093 |31.687 |-5.565 |3.502 |0.616 |0.411 |
14600.365 |28.093 |31.687 |-5.553 |3.571 |0.628 |0.481 |
14615.629 |28.093 |31.687 |-5.494 |3.147 |0.687 |0.056 |
14630.892 |28.093 |31.687 |-5.454 |3.537 |0.727 |0.446 |
14646.065 |28.093 |31.687 |-5.516 |3.596 |0.665 |0.506 |
14661.239 |28.093 |31.687 |-5.489 |3.579 |0.692 |0.488 |
14676.412 |28.093 |31.687 |-5.545 |3.244 |0.636 |0.153 |
14691.585 |28.093 |31.687 |-5.474 |3.522 |0.707 |0.431 |
14706.848 |28.093 |31.687 |-5.486 |3.559 |0.695 |0.468 |
14722.203 |28.093 |31.687 |-5.486 |3.534 |0.695 |0.444 |
14737.377 |28.093 |31.625 |-5.506 |3.077 |0.568 |0.04 |
14752.731 |28.093 |31.625 |-5.425 |3.524 |0.65 |0.487 |
14768.085 |28.093 |31.687 |-5.37 |3.504 |0.81 |0.414 |
14783.439 |28.093 |31.625 |-5.417 |3.43 |0.657 |0.393 |
14798.703 |28.093 |31.625 |-5.489 |3.41 |0.586 |0.373 |
14813.967 |28.093 |31.625 |-5.397 |3.316 |0.677 |0.278 |
14829.321 |28.093 |31.562 |-5.481 |3.465 |0.485 |0.482 |
14844.676 |28.093 |31.625 |-5.375 |3.395 |0.699 |0.358 |
14859.577 |28.093 |31.625 |-5.358 |3.42 |0.716 |0.383 |
14874.841 |28.093 |31.562 |-5.333 |3.152 |0.632 |0.169 |
14890.198 |28.093 |31.562 |-5.324 |3.405 |0.642 |0.422 |
14905.371 |28.093 |31.562 |-5.289 |3.489 |0.677 |0.506 |
14920.545 |28.093 |31.562 |-5.346 |3.527 |0.62 |0.544 |
14935.809 |28.093 |31.562 |-5.299 |3.469 |0.667 |0.487 |
14951.254 |28.093 |31.562 |-5.279 |3.472 |0.687 |0.489 |
14966.518 |28.093 |31.562 |-5.274 |3.477 |0.692 |0.494 |
14981.694 |28.093 |31.562 |-5.262 |3.39 |0.704 |0.407 |
14996.961 |28.093 |31.562 |-5.144 |3.39 |0.822 |0.407 |
15012.135 |28.093 |31.5 |-5.232 |3.497 |0.627 |0.567 |
15027.399 |28.093 |31.562 |-5.25 |3.507 |0.716 |0.524 |
15042.573 |28.093 |31.5 |-5.331 |3.4 |0.528 |0.47 |
15057.747 |28.093 |31.562 |-5.257 |3.303 |0.709 |0.32 |
15073.015 |28.093 |31.562 |-5.166 |3.36 |0.8 |0.377 |
15088.279 |28.093 |31.5 |-5.198 |3.412 |0.661 |0.483 |
15103.453 |28.093 |31.5 |-5.21 |3.072 |0.649 |0.143 |
15118.808 |28.093 |31.562 |-5.173 |3.388 |0.793 |0.405 |
15134.163 |28.093 |31.5 |-5.186 |3.474 |0.674 |0.545 |
15149.336 |28.093 |31.5 |-5.247 |3.388 |0.612 |0.458 |
15164.691 |28.093 |31.5 |-5.119 |3.308 |0.74 |0.379 |
15179.955 |28.093 |31.5 |-5.245 |3.335 |0.614 |0.406 |
15195.309 |28.093 |31.5 |-5.117 |3.313 |0.743 |0.383 |
15210.754 |28.093 |31.5 |-5.159 |3.338 |0.701 |0.408 |
15225.928 |28.093 |31.5 |-5.023 |3.422 |0.836 |0.493 |
15241.284 |28.093 |31.5 |-5.077 |3.196 |0.782 |0.267 |
15256.458 |28.093 |31.5 |-5.166 |3.236 |0.693 |0.307 |
15271.723 |28.093 |31.5 |-5.028 |3.114 |0.831 |0.185 |
15287.078 |28.093 |31.5 |-5.085 |3.219 |0.775 |0.289 |
15302.252 |28.093 |31.5 |-5.072 |2.903 |0.787 |-0.026 |
15317.336 |28.093 |31.5 |-5.072 |3.261 |0.787 |0.331 |
15332.691 |28.093 |31.5 |-5.053 |3.365 |0.807 |0.436 |
15347.956 |28.093 |31.5 |-5.062 |3.214 |0.797 |0.284 |
15363.311 |28.093 |31.437 |-5.062 |3.244 |0.688 |0.368 |
15378.486 |28.093 |31.5 |-5.09 |2.829 |0.77 |-0.101 |
15393.66 |28.093 |31.5 |-5.057 |3.042 |0.802 |0.113 |
15409.016 |28.093 |31.5 |-5.094 |3.283 |0.765 |0.354 |
15424.196 |28.093 |31.5 |-4.991 |3.251 |0.868 |0.321 |
15439.37 |28.093 |31.437 |-4.927 |3.311 |0.824 |0.435 |
15454.726 |28.093 |31.5 |-5.025 |2.836 |0.834 |-0.093 |
15469.991 |28.093 |31.5 |-5.018 |3.311 |0.841 |0.381 |
15485.346 |28.093 |31.5 |-5.025 |3.251 |0.834 |0.321 |
15500.702 |28.093 |31.5 |-4.991 |3.41 |0.868 |0.48 |
15515.968 |28.093 |31.437 |-4.966 |3.147 |0.784 |0.271 |
15531.232 |28.093 |31.437 |-5.038 |3.38 |0.713 |0.505 |
15546.407 |28.093 |31.437 |-5.008 |3.343 |0.743 |0.467 |
15561.581 |28.093 |31.437 |-4.924 |3.298 |0.826 |0.423 |
15576.846 |28.093 |31.437 |-4.956 |2.988 |0.794 |0.112 |
15592.292 |28.093 |31.437 |-5.021 |3.303 |0.73 |0.428 |
15607.557 |28.093 |31.437 |-5.057 |3.427 |0.693 |0.552 |
15622.731 |28.093 |31.437 |-5.016 |3.405 |0.735 |0.53 |
15637.906 |28.093 |31.437 |-4.981 |2.946 |0.77 |0.07 |
15653.171 |28.093 |31.437 |-4.976 |3.417 |0.775 |0.542 |
15668.527 |28.093 |31.437 |-4.92 |3.435 |0.831 |0.559 |
15683.792 |28.093 |31.437 |-5.008 |3.402 |0.743 |0.527 |
15699.239 |28.093 |31.437 |-4.782 |3.003 |0.969 |0.127 |
15714.413 |28.093 |31.437 |-4.907 |-0.227 |0.844 |-3.103 |
15729.588 |28.093 |31.437 |-5.013 |1.307 |0.738 |-1.568 |
15744.852 |28.093 |31.437 |-5.013 |2.119 |0.738 |-0.757 |
15760.117 |28.093 |31.437 |-4.902 |2.218 |0.849 |-0.657 |
15775.292 |28.093 |31.437 |-4.952 |2.769 |0.799 |-0.106 |
15790.466 |28.093 |31.437 |-4.966 |2.894 |0.784 |0.018 |
15805.897 |28.093 |31.437 |-4.917 |2.635 |0.834 |-0.24 |
15821.161 |28.093 |31.437 |-4.895 |2.928 |0.856 |0.053 |
15836.335 |28.093 |31.375 |-4.929 |3.609 |0.715 |0.786 |
15851.692 |28.093 |31.375 |-4.989 |3.407 |0.656 |0.585 |
15866.867 |28.093 |31.375 |-4.878 |3.37 |0.767 |0.548 |
15882.041 |28.093 |31.375 |-5.033 |3.181 |0.611 |0.359 |
15897.215 |28.093 |31.375 |-4.932 |3.422 |0.712 |0.6 |
15912.48 |28.093 |31.375 |-4.92 |3.234 |0.725 |0.412 |
15927.654 |28.093 |31.375 |-4.932 |3.219 |0.712 |0.397 |
15942.919 |28.093 |31.437 |-4.915 |3.492 |0.836 |0.616 |
15958.093 |28.093 |31.375 |-4.947 |3.469 |0.698 |0.647 |
15973.448 |28.093 |31.437 |-4.966 |3.333 |0.784 |0.458 |
15988.622 |28.093 |31.375 |-4.875 |3.45 |0.769 |0.628 |
16003.887 |28.093 |31.375 |-4.917 |3.353 |0.727 |0.531 |
16019.242 |28.093 |31.375 |-4.905 |3.628 |0.739 |0.806 |
16034.325 |28.093 |31.437 |-4.873 |3.504 |0.878 |0.629 |
16049.499 |28.093 |31.437 |-4.949 |3.551 |0.802 |0.676 |
16064.767 |28.093 |31.437 |-4.981 |3.075 |0.77 |0.199 |
16080.122 |28.093 |31.437 |-4.885 |3.581 |0.866 |0.706 |
16095.477 |28.093 |31.375 |-4.939 |3.504 |0.705 |0.682 |
16110.651 |28.093 |31.437 |-4.917 |3.407 |0.834 |0.532 |
16125.824 |28.093 |31.437 |-4.929 |3.584 |0.821 |0.708 |
16141.088 |28.093 |31.375 |-4.848 |3.469 |0.796 |0.647 |
16156.352 |28.093 |31.375 |-4.971 |3.678 |0.673 |0.856 |
16171.797 |28.093 |31.437 |-4.932 |3.447 |0.819 |0.572 |
16186.97 |28.093 |31.437 |-4.905 |3.34 |0.846 |0.465 |
16202.144 |28.093 |31.437 |-4.927 |3.576 |0.824 |0.701 |
16217.407 |28.093 |31.375 |-4.88 |3.564 |0.764 |0.742 |
16232.671 |28.093 |31.375 |-4.979 |3.407 |0.666 |0.585 |
16247.844 |28.093 |31.375 |-4.846 |3.415 |0.799 |0.593 |
16263.199 |28.093 |31.375 |-4.888 |3.69 |0.757 |0.868 |
16278.463 |28.093 |31.375 |-4.915 |3.524 |0.73 |0.702 |
16293.727 |28.093 |31.437 |-4.915 |3.457 |0.836 |0.582 |
16309.082 |28.093 |31.375 |-4.791 |3.447 |0.853 |0.625 |
16324.255 |28.093 |31.437 |-4.88 |3.4 |0.871 |0.525 |
16339.519 |28.093 |31.437 |-4.858 |3.487 |0.893 |0.611 |
16354.783 |28.093 |31.375 |-4.809 |2.71 |0.836 |-0.112 |
16370.047 |28.093 |31.437 |-4.91 |3.338 |0.841 |0.463 |
16385.314 |28.093 |31.375 |-4.966 |3.355 |0.678 |0.533 |
16400.487 |28.093 |31.375 |-4.843 |3.388 |0.801 |0.565 |
16415.66 |28.093 |31.437 |-4.895 |3.174 |0.856 |0.299 |
16430.926 |28.093 |31.437 |-4.875 |3.298 |0.876 |0.423 |
16446.28 |28.093 |31.437 |-4.89 |3.281 |0.861 |0.405 |
16461.453 |28.093 |31.375 |-4.92 |3.34 |0.725 |0.518 |
16476.626 |28.093 |31.375 |-4.846 |3.127 |0.799 |0.305 |
16491.982 |28.093 |31.437 |-4.883 |3.298 |0.868 |0.423 |
16507.246 |28.093 |31.437 |-4.912 |3.291 |0.839 |0.415 |
16522.6 |28.093 |31.5 |-4.858 |3.253 |1.001 |0.324 |
16537.773 |28.093 |31.375 |-4.868 |3.268 |0.776 |0.446 |
16552.947 |28.093 |31.437 |-4.947 |3.184 |0.804 |0.309 |
16568.211 |28.093 |31.437 |-4.86 |3.221 |0.89 |0.346 |
16583.475 |28.093 |31.375 |-4.823 |3.181 |0.821 |0.359 |
16598.649 |28.093 |31.5 |-4.868 |2.814 |0.991 |-0.116 |
16613.823 |28.093 |31.437 |-4.981 |3.246 |0.77 |0.371 |
16629.087 |28.093 |31.437 |-4.9 |3.199 |0.851 |0.323 |
16644.442 |28.093 |31.437 |-4.855 |3.082 |0.895 |0.207 |
16659.615 |28.093 |31.437 |-4.865 |3.062 |0.885 |0.187 |
16674.97 |28.093 |31.375 |-4.855 |3.07 |0.789 |0.248 |
16690.325 |28.093 |31.437 |-4.828 |3.226 |0.922 |0.351 |
16705.679 |28.093 |31.437 |-4.855 |3.206 |0.895 |0.331 |
16720.852 |28.093 |31.437 |-4.892 |3.105 |0.858 |0.229 |
16736.116 |28.093 |31.437 |-4.863 |3.216 |0.888 |0.341 |
16751.29 |28.093 |31.437 |-4.888 |3.047 |0.863 |0.172 |
16766.372 |28.093 |31.437 |-4.905 |3.231 |0.846 |0.356 |
16781.636 |28.093 |31.437 |-4.88 |2.918 |0.871 |0.043 |
16796.81 |28.093 |31.437 |-4.924 |3.181 |0.826 |0.306 |
16811.983 |28.093 |31.437 |-4.814 |3.127 |0.937 |0.251 |
16827.156 |28.093 |31.437 |-4.848 |3.149 |0.903 |0.274 |
16842.33 |28.093 |31.375 |-4.875 |3.107 |0.769 |0.285 |
16857.503 |28.093 |31.375 |-4.846 |3.0 |0.799 |0.178 |
16872.767 |28.093 |31.437 |-4.873 |3.219 |0.878 |0.343 |
16888.031 |28.093 |31.437 |-4.897 |3.062 |0.853 |0.187 |
16903.295 |28.093 |31.437 |-4.858 |3.095 |0.893 |0.219 |
16918.649 |28.093 |31.437 |-4.865 |3.177 |0.885 |0.301 |
16934.094 |28.093 |31.437 |-4.86 |3.085 |0.89 |0.209 |
16949.267 |28.093 |31.437 |-4.873 |3.08 |0.878 |0.204 |
16964.802 |28.093 |31.375 |-4.897 |3.184 |0.747 |0.362 |
16979.975 |28.093 |31.375 |-4.917 |2.938 |0.727 |0.116 |
16995.33 |28.093 |31.375 |-4.895 |2.889 |0.749 |0.066 |
17010.684 |28.093 |31.437 |-4.897 |2.995 |0.853 |0.12 |
17025.858 |28.093 |31.375 |-4.895 |2.67 |0.749 |-0.152 |
17041.212 |28.093 |31.437 |-4.846 |3.152 |0.905 |0.276 |
17056.385 |28.093 |31.437 |-4.895 |3.129 |0.856 |0.254 |
17071.648 |28.093 |31.437 |-4.843 |3.03 |0.908 |0.155 |
17087.003 |28.093 |31.437 |-4.9 |3.055 |0.851 |0.179 |
17102.176 |28.093 |31.437 |-4.902 |2.926 |0.849 |0.05 |
17117.695 |28.093 |31.437 |-4.885 |3.003 |0.866 |0.127 |
17132.961 |28.093 |31.375 |-4.897 |2.98 |0.747 |0.158 |
17148.134 |28.093 |31.375 |-4.927 |3.097 |0.717 |0.275 |
17163.489 |28.093 |31.375 |-4.831 |3.261 |0.813 |0.439 |
17178.752 |28.093 |31.375 |-4.875 |3.117 |0.769 |0.295 |
17193.925 |28.093 |31.375 |-5.356 |3.181 |0.289 |0.359 |
17209.097 |28.093 |31.375 |-4.9 |3.122 |0.744 |0.3 |
17224.36 |28.093 |31.375 |-4.905 |3.052 |0.739 |0.23 |
17239.532 |28.093 |31.375 |-4.873 |3.119 |0.771 |0.297 |
17254.705 |28.093 |31.375 |-4.924 |2.966 |0.72 |0.143 |
17269.968 |28.093 |31.375 |-4.907 |3.189 |0.737 |0.367 |
17285.321 |28.093 |31.375 |-4.907 |3.137 |0.737 |0.315 |
17300.494 |28.093 |31.375 |-4.875 |3.105 |0.769 |0.282 |
17315.667 |28.093 |31.375 |-4.873 |3.425 |0.771 |0.603 |
17331.021 |28.093 |31.375 |-4.823 |3.077 |0.821 |0.255 |
17346.283 |28.093 |31.375 |-4.934 |3.107 |0.71 |0.285 |
17361.456 |28.093 |31.375 |-4.858 |3.035 |0.786 |0.213 |
17376.719 |28.093 |31.375 |-4.843 |2.789 |0.801 |-0.033 |
17391.987 |28.093 |31.375 |-4.949 |3.06 |0.695 |0.238 |
17407.34 |28.093 |31.375 |-4.883 |3.067 |0.762 |0.245 |
17422.604 |28.093 |31.375 |-4.848 |3.1 |0.796 |0.277 |
17437.777 |28.093 |31.375 |-4.836 |3.052 |0.808 |0.23 |
17453.133 |28.093 |31.375 |-4.841 |3.236 |0.803 |0.414 |
17468.306 |28.093 |31.375 |-4.828 |3.117 |0.816 |0.295 |
17483.659 |28.093 |31.375 |-4.811 |3.057 |0.833 |0.235 |
17498.922 |28.093 |31.375 |-4.873 |3.08 |0.771 |0.258 |
17514.095 |28.093 |31.375 |-4.932 |2.968 |0.712 |0.146 |
17529.449 |28.093 |31.375 |-4.782 |3.07 |0.863 |0.248 |
17544.623 |28.093 |31.375 |-4.883 |3.206 |0.762 |0.384 |
17559.887 |28.093 |31.375 |-4.821 |3.085 |0.823 |0.263 |
17575.151 |28.093 |31.375 |-4.838 |3.211 |0.806 |0.389 |
17590.414 |28.093 |31.375 |-4.831 |3.07 |0.813 |0.248 |
17605.587 |28.093 |31.375 |-4.838 |3.105 |0.806 |0.282 |
17620.942 |28.093 |31.312 |-4.841 |3.087 |0.695 |0.319 |
17636.296 |28.093 |31.375 |-4.917 |3.134 |0.727 |0.312 |
17651.56 |28.093 |31.312 |-4.838 |2.993 |0.698 |0.225 |
17666.733 |28.093 |31.312 |-4.826 |3.01 |0.71 |0.242 |
17681.906 |28.093 |31.375 |-4.831 |3.035 |0.813 |0.213 |
17697.26 |28.093 |31.312 |-4.811 |3.028 |0.725 |0.26 |
17712.523 |28.093 |31.375 |-4.791 |3.08 |0.853 |0.258 |
17727.696 |28.093 |31.312 |-4.86 |3.013 |0.675 |0.245 |
17743.051 |28.093 |31.312 |-4.828 |3.02 |0.707 |0.252 |
17758.226 |28.093 |31.312 |-4.814 |3.005 |0.722 |0.237 |
17773.49 |28.093 |31.437 |-4.836 |2.99 |0.915 |0.115 |
17788.753 |28.093 |31.312 |-4.91 |2.99 |0.626 |0.222 |
17803.926 |28.093 |31.312 |-4.821 |2.953 |0.715 |0.185 |
17819.099 |28.093 |31.312 |-4.863 |3.01 |0.673 |0.242 |
17834.364 |28.093 |31.375 |-4.915 |2.975 |0.73 |0.153 |
17849.72 |28.093 |31.312 |-4.89 |2.943 |0.646 |0.175 |
17864.893 |28.093 |31.312 |-4.816 |3.005 |0.72 |0.237 |
17880.066 |28.093 |31.312 |-4.796 |3.045 |0.739 |0.277 |
17895.511 |28.093 |31.312 |-4.888 |3.045 |0.648 |0.277 |
17910.865 |28.093 |31.375 |-4.873 |3.112 |0.771 |0.29 |
17926.219 |28.093 |31.312 |-4.934 |3.04 |0.602 |0.272 |
17941.482 |28.093 |31.312 |-4.828 |3.169 |0.707 |0.401 |
17956.655 |28.093 |31.375 |-4.816 |3.075 |0.828 |0.253 |
17971.919 |28.093 |31.312 |-4.851 |3.028 |0.685 |0.26 |
17987.182 |28.093 |31.312 |-4.875 |3.03 |0.661 |0.262 |
18002.446 |28.093 |31.312 |-4.875 |3.067 |0.661 |0.299 |
18017.801 |28.093 |31.375 |-4.836 |2.953 |0.808 |0.131 |
18033.155 |28.093 |31.312 |-4.851 |3.1 |0.685 |0.332 |
18048.331 |28.093 |31.312 |-4.875 |3.005 |0.661 |0.237 |
18063.957 |28.093 |31.312 |-4.843 |3.057 |0.693 |0.289 |
18079.131 |28.093 |31.312 |-4.885 |3.124 |0.651 |0.356 |
18094.307 |28.093 |31.375 |-4.801 |2.643 |0.843 |-0.179 |
18109.661 |28.093 |31.312 |-4.885 |3.018 |0.651 |0.25 |
18124.925 |28.093 |31.312 |-4.853 |2.985 |0.683 |0.217 |
18140.098 |28.093 |31.312 |-4.885 |3.01 |0.651 |0.242 |
18155.452 |28.093 |31.312 |-4.823 |2.71 |0.712 |-0.058 |
18170.626 |28.093 |31.312 |-4.806 |2.898 |0.73 |0.131 |
18185.889 |28.093 |31.312 |-4.843 |2.98 |0.693 |0.212 |
18201.153 |28.093 |31.375 |-4.878 |2.963 |0.767 |0.141 |
18216.326 |28.093 |31.375 |-4.814 |2.553 |0.831 |-0.269 |
18231.499 |28.093 |31.375 |-4.934 |2.926 |0.71 |0.104 |
18246.762 |28.093 |31.312 |-4.868 |3.065 |0.668 |0.297 |
18261.935 |28.093 |31.312 |-4.806 |2.963 |0.73 |0.195 |
18277.107 |28.093 |31.312 |-4.828 |2.985 |0.707 |0.217 |
18292.552 |28.093 |31.312 |-4.737 |2.911 |0.799 |0.143 |
18307.816 |28.093 |31.312 |-4.789 |2.926 |0.747 |0.158 |
18323.079 |28.093 |31.312 |-4.814 |3.077 |0.722 |0.309 |
18338.434 |28.093 |31.312 |-4.848 |3.129 |0.688 |0.361 |
18353.606 |28.093 |31.312 |-4.902 |2.941 |0.634 |0.173 |
18368.78 |28.093 |31.312 |-4.92 |2.946 |0.616 |0.178 |
18384.044 |28.093 |31.312 |-4.804 |2.903 |0.732 |0.136 |
18399.216 |28.093 |31.312 |-4.843 |2.881 |0.693 |0.113 |
18414.484 |28.093 |31.312 |-4.796 |3.052 |0.739 |0.284 |
18429.657 |28.093 |31.312 |-4.873 |2.958 |0.663 |0.19 |
18445.012 |28.093 |31.312 |-4.863 |3.047 |0.673 |0.28 |
18460.275 |28.093 |31.312 |-4.892 |2.936 |0.643 |0.168 |
18475.448 |28.093 |31.312 |-4.823 |3.018 |0.712 |0.25 |
18490.622 |28.093 |31.312 |-4.912 |2.906 |0.624 |0.138 |
18505.885 |28.093 |31.25 |-4.838 |2.951 |0.591 |0.236 |
18521.149 |28.093 |31.312 |-4.86 |2.906 |0.675 |0.138 |
18536.413 |28.093 |31.25 |-4.732 |2.963 |0.697 |0.248 |
18551.586 |28.093 |31.25 |-4.814 |2.926 |0.616 |0.211 |
18566.85 |28.093 |31.25 |-4.794 |2.993 |0.635 |0.278 |
18582.113 |28.093 |31.25 |-4.831 |2.995 |0.598 |0.281 |
18597.286 |28.093 |31.25 |-4.774 |2.98 |0.655 |0.266 |
18612.459 |28.093 |31.312 |-4.86 |2.973 |0.675 |0.205 |
18627.722 |28.093 |31.312 |-4.823 |2.946 |0.712 |0.178 |
18642.986 |28.093 |31.312 |-4.806 |2.956 |0.73 |0.188 |
18658.25 |28.093 |31.312 |-4.865 |2.876 |0.67 |0.108 |
18673.423 |28.093 |31.25 |-4.777 |2.921 |0.653 |0.206 |
18688.687 |28.093 |31.312 |-4.841 |2.911 |0.695 |0.143 |
18704.044 |28.093 |31.312 |-4.841 |2.966 |0.695 |0.198 |
18719.218 |28.093 |31.25 |-4.86 |2.889 |0.569 |0.174 |
18734.482 |28.093 |31.312 |-4.764 |2.921 |0.771 |0.153 |
18749.655 |28.093 |31.25 |-4.843 |2.983 |0.586 |0.268 |
18764.919 |28.093 |31.25 |-4.685 |2.983 |0.744 |0.268 |
18780.093 |28.093 |31.25 |-4.794 |2.802 |0.635 |0.087 |
18795.266 |28.093 |31.25 |-4.855 |2.933 |0.574 |0.219 |
18810.621 |28.093 |31.25 |-4.779 |2.938 |0.65 |0.224 |
18825.885 |28.093 |31.25 |-4.784 |2.839 |0.645 |0.124 |
18841.149 |28.093 |31.25 |-4.814 |2.908 |0.616 |0.194 |
18856.323 |28.093 |31.187 |-4.752 |2.921 |0.569 |0.26 |
18871.497 |28.093 |31.25 |-4.767 |2.913 |0.662 |0.199 |
18886.761 |28.093 |31.25 |-4.799 |2.74 |0.63 |0.025 |
18902.116 |28.093 |31.25 |-4.767 |2.963 |0.662 |0.248 |
18917.29 |28.093 |31.187 |-4.774 |2.876 |0.547 |0.216 |
18932.464 |28.093 |31.312 |-4.838 |2.896 |0.698 |0.128 |
18947.729 |28.093 |31.25 |-4.863 |2.874 |0.566 |0.159 |
18962.994 |28.093 |31.25 |-4.705 |3.082 |0.724 |0.368 |
18978.35 |28.093 |31.25 |-4.646 |2.931 |0.783 |0.216 |
18993.524 |28.093 |31.187 |-4.779 |2.789 |0.542 |0.129 |
19008.698 |28.093 |31.25 |-4.693 |2.854 |0.736 |0.139 |
19024.054 |28.093 |31.25 |-4.823 |2.978 |0.606 |0.263 |
19039.318 |28.093 |31.25 |-4.718 |2.973 |0.712 |0.258 |
19054.493 |28.093 |31.25 |-4.762 |3.05 |0.667 |0.335 |
19069.667 |28.093 |31.187 |-4.727 |2.98 |0.593 |0.32 |
19085.023 |28.093 |31.187 |-4.819 |2.898 |0.502 |0.238 |
19100.287 |28.093 |31.187 |-4.747 |2.814 |0.574 |0.154 |
19115.643 |28.093 |31.187 |-4.693 |3.03 |0.628 |0.37 |
19130.817 |28.093 |31.187 |-4.71 |2.834 |0.611 |0.174 |
19146.082 |28.093 |31.187 |-4.75 |2.903 |0.571 |0.243 |
19161.257 |28.093 |31.187 |-4.71 |2.901 |0.611 |0.241 |
19176.522 |28.093 |31.187 |-4.806 |2.784 |0.515 |0.124 |
19191.697 |28.093 |31.187 |-4.73 |2.906 |0.591 |0.246 |
19206.963 |28.093 |31.187 |-4.715 |2.841 |0.606 |0.181 |
19222.138 |28.093 |31.187 |-4.801 |2.891 |0.52 |0.231 |
19237.404 |28.093 |31.187 |-4.754 |2.903 |0.566 |0.243 |
19252.67 |28.093 |31.187 |-4.713 |2.804 |0.608 |0.144 |
19267.845 |28.093 |31.187 |-4.72 |2.849 |0.601 |0.188 |
19283.02 |28.093 |31.187 |-4.759 |2.879 |0.561 |0.218 |
19298.285 |28.093 |31.187 |-4.814 |2.757 |0.507 |0.097 |
19313.551 |28.093 |31.187 |-4.604 |3.1 |0.717 |0.439 |
19328.817 |28.093 |31.187 |-4.668 |2.879 |0.653 |0.218 |
19344.083 |28.093 |31.187 |-4.658 |2.923 |0.662 |0.263 |
19359.258 |28.093 |31.187 |-4.7 |2.889 |0.621 |0.228 |
19374.523 |28.093 |31.187 |-4.759 |2.879 |0.561 |0.218 |
19389.79 |28.093 |31.187 |-4.725 |2.799 |0.596 |0.139 |
19405.055 |28.093 |31.125 |-4.732 |2.826 |0.482 |0.219 |
19420.321 |28.093 |31.187 |-4.7 |2.928 |0.621 |0.268 |
19435.497 |28.093 |31.125 |-4.644 |2.774 |0.571 |0.167 |
19450.763 |28.093 |31.125 |-4.663 |2.856 |0.551 |0.249 |
19466.029 |28.093 |31.125 |-4.624 |2.861 |0.59 |0.254 |
19481.204 |28.093 |31.125 |-4.695 |2.787 |0.519 |0.18 |
19496.379 |28.093 |31.125 |-4.626 |2.936 |0.588 |0.329 |
19511.646 |28.093 |31.125 |-4.661 |2.896 |0.553 |0.289 |
19526.911 |28.093 |31.125 |-4.651 |2.824 |0.563 |0.217 |
19542.086 |28.093 |31.125 |-4.607 |2.854 |0.608 |0.247 |
19557.262 |28.093 |31.125 |-4.754 |2.975 |0.46 |0.368 |
19572.528 |28.093 |31.125 |-4.629 |2.725 |0.585 |0.118 |
19587.885 |28.093 |31.125 |-4.693 |2.826 |0.521 |0.219 |
19603.15 |28.093 |31.0 |-4.678 |2.819 |0.321 |0.319 |
19618.325 |28.093 |31.125 |-4.678 |2.759 |0.536 |0.152 |
19633.503 |28.093 |31.125 |-4.624 |2.819 |0.59 |0.212 |
19648.859 |28.093 |31.125 |-4.607 |2.859 |0.608 |0.252 |
19664.125 |28.093 |31.187 |-4.653 |2.871 |0.667 |0.211 |
19679.481 |28.093 |31.125 |-4.742 |2.782 |0.472 |0.175 |
19694.656 |28.093 |31.125 |-4.666 |2.745 |0.548 |0.137 |
19709.922 |28.093 |31.125 |-4.676 |2.789 |0.539 |0.182 |
19725.097 |28.093 |31.125 |-4.604 |2.846 |0.61 |0.239 |
19740.362 |28.093 |31.125 |-4.607 |2.894 |0.608 |0.286 |
19755.537 |28.093 |31.125 |-4.69 |2.792 |0.524 |0.185 |
19770.803 |28.093 |31.062 |-4.705 |2.789 |0.401 |0.236 |
19785.977 |28.093 |31.125 |-4.626 |2.799 |0.588 |0.192 |
19801.243 |28.093 |31.062 |-4.597 |2.792 |0.509 |0.239 |
19816.418 |28.093 |31.062 |-4.653 |2.876 |0.452 |0.323 |
19831.684 |28.093 |31.062 |-4.491 |2.836 |0.615 |0.283 |
19846.949 |28.093 |31.062 |-4.636 |2.814 |0.47 |0.261 |
19862.214 |28.093 |31.062 |-4.656 |2.822 |0.45 |0.269 |
19877.48 |28.093 |31.062 |-4.673 |2.822 |0.433 |0.269 |
19892.655 |28.093 |31.125 |-4.57 |2.754 |0.644 |0.147 |
19907.921 |28.093 |31.062 |-4.626 |2.817 |0.479 |0.264 |
19923.095 |28.093 |31.062 |-4.634 |2.844 |0.472 |0.291 |
19938.364 |28.093 |31.062 |-4.592 |2.851 |0.514 |0.298 |
19953.63 |28.093 |31.125 |-4.584 |2.822 |0.63 |0.214 |
19968.805 |28.093 |31.125 |-4.562 |2.849 |0.652 |0.242 |
19983.98 |28.093 |31.062 |-4.619 |2.725 |0.487 |0.172 |
19999.246 |28.093 |31.062 |-4.545 |2.757 |0.561 |0.204 |
20014.512 |28.093 |31.125 |-4.666 |2.707 |0.548 |0.1 |
20029.687 |28.093 |31.125 |-4.636 |2.807 |0.578 |0.2 |
20044.862 |28.093 |31.125 |-4.587 |2.732 |0.627 |0.125 |
20060.128 |28.093 |31.125 |-4.597 |2.774 |0.617 |0.167 |
20075.394 |28.093 |31.125 |-4.599 |2.941 |0.615 |0.334 |
20090.841 |28.093 |31.062 |-4.658 |2.794 |0.447 |0.241 |
20106.017 |28.093 |31.062 |-4.535 |2.717 |0.571 |0.164 |
